aid,ts,type,session
1145803,1659902394985,orders,11
1056990,1660209591797,clicks,11
1657095,1660209601524,clicks,11
1397980,1660209619954,clicks,11
888710,1660209624032,clicks,11
411098,1660209645870,clicks,11
537734,1660209675015,clicks,11
1193825,1660209717941,clicks,11
411098,1660209765977,clicks,11
344918,1660209848521,clicks,11
1528062,1660209891347,carts,11
1145803,1660230745988,clicks,11
1692235,1660240640238,clicks,11
411304,1660240707639,clicks,11
1528062,1660303461765,clicks,11
1636304,1660556954123,clicks,11
1692235,1660557888419,clicks,11
219597,1660557905574,clicks,11
1626964,1660557931602,clicks,11
795088,1660557939975,clicks,11
1528062,1660739160726,clicks,11
363502,1660978460832,clicks,11
924818,1661006122636,clicks,11
1085528,1661006129737,clicks,11
630987,1661006193355,clicks,11
1358857,1661006206888,clicks,11
1703315,1661006216251,clicks,11
615345,1661006257029,clicks,11
1576617,1661006377358,clicks,11
832890,1659304800200,clicks,12
832890,1659304830070,carts,12
832890,1659306091825,orders,12
832890,1659379310986,clicks,12
832890,1661029692696,clicks,12
1674493,1659304800201,clicks,13
1674493,1659359518024,clicks,13
139863,1659454776000,clicks,13
1757034,1659465896804,clicks,13
1757034,1659465936913,carts,13
198673,1659465960652,clicks,13
1680080,1659465987551,clicks,13
242374,1659466030343,clicks,13
1742191,1659466053693,carts,13
239243,1659466102277,clicks,13
1742191,1659466113603,clicks,13
1348377,1659466225363,clicks,13
659046,1659466235220,clicks,13
889421,1659466269850,clicks,13
1605625,1659466291362,clicks,13
294768,1659466308919,clicks,13
369161,1659466362703,clicks,13
1198124,1659466514328,clicks,13
618376,1659466633127,clicks,13
618376,1659466656167,carts,13
1689065,1659466684670,clicks,13
1689065,1659466703915,carts,13
433418,1659466752039,clicks,13
887719,1659466803565,clicks,13
887719,1659466827798,carts,13
887719,1659466897016,orders,13
1742191,1659466897016,orders,13
618376,1659466897016,orders,13
1689065,1659466897016,orders,13
1757034,1659466897016,orders,13
887719,1659538639694,clicks,13
927384,1659538663872,clicks,13
927384,1659538679607,carts,13
271060,1659538684325,clicks,13
927384,1659538701415,clicks,13
1689065,1659692013470,clicks,13
1689065,1659695209844,clicks,13
128909,1659735710493,clicks,13
139863,1659735728139,clicks,13
139863,1659735763747,carts,13
927384,1659735770657,clicks,13
201155,1659735790559,clicks,13
1757034,1660054609562,clicks,13
1757034,1660054622476,clicks,13
252418,1660083639072,clicks,13
1739864,1660083680315,clicks,13
399002,1660083690468,clicks,13
1752210,1660083731539,clicks,13
201155,1660083744952,clicks,13
1170609,1660083768318,clicks,13
109635,1660083785798,clicks,13
237734,1660083829892,clicks,13
143776,1660083927154,clicks,13
321092,1660083960655,clicks,13
1433106,1660167128848,clicks,13
1770312,1660222285899,clicks,13
139863,1660222314559,clicks,13
742117,1660419407357,clicks,13
966085,1660565942856,clicks,13
284722,1660566001111,clicks,13
284722,1660566004531,carts,13
1662866,1660566040096,clicks,13
1662866,1660566043771,carts,13
1177411,1660566070792,clicks,13
1177411,1660566074020,carts,13
908379,1660566248591,clicks,13
908379,1660566357917,clicks,13
352192,1660566700006,clicks,13
1304792,1660566891749,clicks,13
1670763,1660566927761,carts,13
1670763,1660567026672,orders,13
1670763,1660605498144,clicks,13
1670763,1660647425153,clicks,13
1670763,1660759149412,clicks,13
1670763,1660817316705,clicks,13
1177411,1660925096090,clicks,13
1177411,1660928476113,clicks,13
1699933,1661111909023,clicks,13
1670763,1661367638589,clicks,13
1670763,1661550526364,clicks,13
22195,1661685031812,clicks,13
414349,1659304800234,clicks,14
414349,1659304820228,carts,14
241388,1659304848461,clicks,14
1364435,1659304865595,clicks,14
241388,1659304882931,clicks,14
1591630,1659304996652,clicks,14
1316358,1659305158724,clicks,14
1409816,1659305188156,clicks,14
1591630,1659305203851,clicks,14
1180717,1659305523907,clicks,14
307426,1659305548828,carts,14
1496402,1659305567314,carts,14
1626819,1659305578565,carts,14
435011,1659305883067,clicks,14
959446,1659306026149,clicks,14
354050,1659306059384,clicks,14
959446,1659306092450,carts,14
862645,1659306296260,clicks,14
1248105,1659306312243,carts,14
393286,1659306329163,clicks,14
1747636,1659306346422,clicks,14
393286,1659306367538,clicks,14
140571,1659306383374,clicks,14
1591359,1659306421823,clicks,14
587435,1659306492328,clicks,14
1376972,1659306503808,clicks,14
1550408,1659306512775,clicks,14
1379275,1659306540574,clicks,14
1379275,1659306546963,carts,14
572342,1659306746032,clicks,14
777599,1659306782055,clicks,14
777599,1659306805491,carts,14
1582616,1659306815015,clicks,14
777599,1659306836338,clicks,14
1458151,1659306857871,clicks,14
1747636,1659306940905,clicks,14
393286,1659306952694,clicks,14
1013535,1659306983206,clicks,14
393286,1659306991218,clicks,14
1137294,1659307442031,clicks,14
1137294,1659307460391,carts,14
796017,1659307515021,clicks,14
796017,1659307521166,carts,14
784315,1659307556524,clicks,14
796017,1659307593370,clicks,14
796017,1659307601559,carts,14
1140988,1659307670287,clicks,14
1140988,1659307685461,carts,14
796017,1659307704727,clicks,14
796017,1659307712389,carts,14
1140988,1659307752116,clicks,14
629884,1659307846482,clicks,14
1591630,1659307873019,clicks,14
1591630,1659307879704,carts,14
856406,1659307953727,clicks,14
856406,1659307962589,clicks,14
861237,1659307983083,clicks,14
861237,1659307995427,carts,14
1591630,1659308023332,clicks,14
1764092,1659308067796,clicks,14
1591630,1659308073295,clicks,14
588838,1659387671218,clicks,14
588838,1659387714806,clicks,14
588838,1659387753653,clicks,14
588838,1659387761723,carts,14
588838,1659387817031,clicks,14
588838,1659387975243,clicks,14
588838,1659387985165,clicks,14
1671173,1659476008912,clicks,14
1671173,1659476026950,clicks,14
1671173,1659476051756,clicks,14
13750,1659530429220,clicks,14
571631,1659530441703,clicks,14
571631,1659530454725,carts,14
655846,1659530523995,clicks,14
695040,1659530544071,clicks,14
1448796,1659530564008,clicks,14
548670,1659530582150,carts,14
571631,1659530639219,orders,14
588838,1659530639219,orders,14
992143,1659530703635,clicks,14
1293574,1659530721129,clicks,14
559125,1659530751679,clicks,14
1479170,1659530900027,clicks,14
588838,1659531834767,clicks,14
571631,1659531880799,clicks,14
655846,1659561833559,clicks,14
1718006,1659561856834,clicks,14
275825,1659561887670,clicks,14
275825,1659561905517,carts,14
275825,1659561936957,clicks,14
1053941,1659561987534,clicks,14
384099,1659562001078,clicks,14
384099,1659562026564,carts,14
1053941,1659562030489,clicks,14
326526,1659562046658,clicks,14
326526,1659562062172,carts,14
1137294,1659562111282,clicks,14
1137294,1659562132344,carts,14
275825,1659562162454,clicks,14
326526,1659562166469,clicks,14
326526,1659562170934,clicks,14
451484,1659562183602,clicks,14
326526,1659562196335,clicks,14
1097430,1659562238309,clicks,14
1097430,1659562246113,carts,14
326526,1659562397799,clicks,14
117314,1659562531057,clicks,14
1158547,1659562638986,clicks,14
104102,1659562652912,clicks,14
1547907,1659562668198,clicks,14
1054943,1659562718461,clicks,14
1054943,1659562726260,carts,14
803864,1659562929553,clicks,14
543371,1659562940658,clicks,14
1341077,1659562976947,clicks,14
220873,1659563040818,clicks,14
1341077,1659563083317,clicks,14
1341077,1659563106705,carts,14
275825,1659563284662,orders,14
326526,1659563284662,orders,14
1054943,1659563284662,orders,14
1737411,1659566235212,clicks,14
1737411,1659566238776,carts,14
1192965,1659566272552,clicks,14
1192965,1659566275981,carts,14
1723717,1659566299912,clicks,14
1723717,1659566310083,carts,14
26118,1659566433329,clicks,14
26118,1659566442558,carts,14
375280,1659566511252,clicks,14
375280,1659566515931,carts,14
375280,1659566523010,carts,14
1843017,1659566574773,clicks,14
1843017,1659566580749,carts,14
1843017,1659566638251,clicks,14
1577741,1659566712625,clicks,14
1577741,1659566722549,carts,14
1041976,1659566774794,clicks,14
1550375,1659566912040,clicks,14
1550375,1659566928473,carts,14
1550375,1659566981827,clicks,14
1664305,1659567030348,clicks,14
1664305,1659567039033,carts,14
816119,1659567042947,clicks,14
816119,1659567057824,carts,14
1664305,1659567061963,clicks,14
915575,1659567291114,clicks,14
915575,1659567304379,clicks,14
915575,1659567342126,carts,14
1598941,1659567351267,carts,14
1790738,1659567378318,clicks,14
1790738,1659567389379,carts,14
1815907,1659567395839,clicks,14
1815907,1659567411646,carts,14
1550375,1659567425992,clicks,14
208050,1659567474223,clicks,14
319090,1659567582561,clicks,14
319090,1659567604657,carts,14
1550408,1659567621715,clicks,14
319090,1659567628207,clicks,14
1087012,1659567704887,clicks,14
1087012,1659567718908,carts,14
1077924,1659567731126,carts,14
1707253,1659567747600,clicks,14
1077924,1659567777272,clicks,14
319090,1659567782999,clicks,14
796017,1659567848213,clicks,14
796017,1659567854987,carts,14
1815907,1659567913636,clicks,14
1815907,1659567949083,clicks,14
1346005,1659567971286,clicks,14
130225,1659568059945,clicks,14
1522105,1659568077653,clicks,14
1522105,1659568093830,clicks,14
183758,1659568115046,clicks,14
183758,1659568161931,clicks,14
634673,1659568184420,clicks,14
634673,1659568240778,clicks,14
634673,1659568247716,carts,14
311992,1659568260527,clicks,14
634673,1659568327580,clicks,14
463756,1659568393516,clicks,14
18628,1659568606164,clicks,14
585390,1659568633193,clicks,14
18628,1659568642221,clicks,14
92861,1659568663084,clicks,14
1707253,1659568706962,clicks,14
1266738,1659568722608,clicks,14
1707253,1659568731744,clicks,14
1815907,1659568737308,clicks,14
1364435,1659568980052,clicks,14
402084,1659568996979,clicks,14
119298,1659569043257,clicks,14
1051675,1659569055959,carts,14
1664305,1659569130733,orders,14
1815907,1659569130733,orders,14
1077924,1659569130733,orders,14
1051675,1659569130733,orders,14
816119,1659569130733,orders,14
796017,1659569130733,orders,14
539104,1659569210285,clicks,14
539104,1659569228481,carts,14
185669,1659569252869,clicks,14
185669,1659569256810,carts,14
539104,1659569284146,clicks,14
1542376,1659569292837,clicks,14
1017717,1659569314218,clicks,14
1479826,1659569494735,clicks,14
852468,1659569563723,clicks,14
85474,1659569628881,clicks,14
85474,1659569642453,clicks,14
85474,1659569686829,clicks,14
1566388,1659569718161,clicks,14
1566388,1659569735120,carts,14
1278688,1659569739007,clicks,14
1566388,1659569744641,clicks,14
1566388,1659569932501,clicks,14
715412,1659569942513,clicks,14
1566388,1659569946940,clicks,14
1775681,1659570024929,clicks,14
469113,1659570124709,clicks,14
777595,1659570187040,clicks,14
469113,1659570241815,clicks,14
711335,1659570266429,clicks,14
432830,1659570299104,clicks,14
431722,1659570318177,clicks,14
174442,1659570414677,clicks,14
1397590,1659570436172,clicks,14
53614,1659570503412,clicks,14
548702,1659570506819,clicks,14
1397590,1659570513400,clicks,14
72943,1659570537242,clicks,14
469113,1659570549047,clicks,14
1370468,1659570576824,clicks,14
852621,1659570612841,clicks,14
1370468,1659570623617,clicks,14
1566388,1659570793844,clicks,14
878560,1659570808940,clicks,14
1632307,1659570874420,clicks,14
674843,1659570892677,clicks,14
284816,1659570951905,clicks,14
284816,1659570980563,carts,14
284816,1659571050537,carts,14
284816,1659571057314,clicks,14
125127,1659571102095,clicks,14
125127,1659571206648,clicks,14
125127,1659571219552,carts,14
1396451,1659571253112,clicks,14
125127,1659571258305,clicks,14
125127,1659571262215,clicks,14
284816,1659571264407,clicks,14
284816,1659571366073,orders,14
125127,1659571366073,orders,14
1566388,1659571366073,orders,14
284816,1659637582342,clicks,14
1566388,1659637615569,clicks,14
125127,1659637669305,clicks,14
1664305,1659637705918,clicks,14
1815907,1659637728190,clicks,14
1077924,1659637759188,clicks,14
796017,1659637767293,clicks,14
1051675,1659637780274,clicks,14
275825,1659637792977,clicks,14
1054943,1659637811211,clicks,14
1650383,1659638344876,clicks,14
97336,1659640157192,clicks,14
1188207,1659641325212,clicks,14
375280,1659654726551,clicks,14
180761,1659716847961,clicks,14
375280,1659739533299,clicks,14
115586,1660048745640,clicks,14
390954,1660048772787,clicks,14
390954,1660048829558,clicks,14
115586,1660048831128,clicks,14
670358,1660048851148,clicks,14
234293,1660048862817,clicks,14
1225444,1660048876980,clicks,14
1225444,1660048887122,clicks,14
561468,1660048897221,clicks,14
929374,1660048939812,clicks,14
561468,1660048978835,clicks,14
561468,1660048995398,clicks,14
1225444,1660049002597,clicks,14
234293,1660049003780,clicks,14
670358,1660049005057,clicks,14
200631,1660049106698,clicks,14
200631,1660049298864,clicks,14
200631,1660049357293,carts,14
1374497,1660049377189,clicks,14
1374497,1660049433183,clicks,14
200631,1660049437841,clicks,14
768826,1660049486271,clicks,14
131992,1660195342171,clicks,14
1305442,1660440180650,clicks,14
1305442,1660440344013,clicks,14
121913,1660440360918,clicks,14
1305442,1660440375557,clicks,14
1773157,1660440389453,clicks,14
1305442,1660440396439,clicks,14
494715,1660440407070,clicks,14
1305442,1660440414835,clicks,14
786726,1660440423367,clicks,14
786726,1660440476319,clicks,14
643034,1660440528730,clicks,14
643034,1660440582350,clicks,14
786726,1660440586786,clicks,14
1305442,1660440591631,clicks,14
1438697,1660440634760,clicks,14
1438697,1660440827811,clicks,14
1438697,1660440886481,carts,14
404612,1660440932467,clicks,14
1438697,1660440937234,clicks,14
1446918,1660440967038,clicks,14
1438697,1660440977851,clicks,14
1718132,1660441105364,clicks,14
1718132,1660441114821,clicks,14
1718132,1660441124854,clicks,14
1438697,1660441162653,clicks,14
1660665,1660441191096,clicks,14
760336,1660441252651,clicks,14
1438697,1660441452800,clicks,14
153795,1660741033640,clicks,14
1252757,1660901433241,clicks,14
1252757,1660901513805,clicks,14
321951,1660901549516,clicks,14
772148,1661024210124,clicks,14
772148,1661024224309,carts,14
1438697,1661024352017,clicks,14
1438697,1661024519473,clicks,14
1419849,1661024567966,clicks,14
1438697,1661024575649,clicks,14
258814,1661024590522,clicks,14
258814,1661024652617,clicks,14
1400476,1661024666814,clicks,14
258814,1661024670885,clicks,14
1305442,1661024677818,clicks,14
258814,1661024685378,clicks,14
1712906,1661024704570,clicks,14
1712906,1661024722896,clicks,14
258814,1661024728821,clicks,14
932551,1661024769898,clicks,14
932551,1661024816826,clicks,14
772148,1661024972680,orders,14
772148,1661025010120,clicks,14
1654062,1661025269339,clicks,14
1654062,1661025282808,clicks,14
494715,1661025308600,clicks,14
494715,1661025397231,clicks,14
494715,1661025531449,clicks,14
1419849,1661025540623,clicks,14
494715,1661025544898,clicks,14
1438697,1661025560017,clicks,14
1438697,1661025616860,carts,14
1438697,1661025625951,carts,14
1330755,1661025887977,clicks,14
1330755,1661025933398,clicks,14
1445029,1661026010391,clicks,14
1438697,1661026063808,clicks,14
1438697,1661026513814,clicks,14
269392,1661026746737,clicks,14
643034,1661026803177,clicks,14
643034,1661026839002,clicks,14
1293111,1661026881203,clicks,14
1668149,1661026998899,clicks,14
1668149,1661027008964,clicks,14
1668149,1661027087105,clicks,14
1668149,1661027102280,clicks,14
1848052,1661027112807,clicks,14
1087154,1661027137842,clicks,14
394270,1661027152512,clicks,14
809485,1661027171215,clicks,14
1125638,1661027256920,clicks,14
1125638,1661027298859,clicks,14
1261664,1661027453755,clicks,14
338274,1661027492359,clicks,14
760336,1661027508164,clicks,14
144673,1661027521264,clicks,14
1025237,1661116625528,clicks,14
772148,1661241696804,clicks,14
592124,1661708705990,clicks,14
689961,1661708736073,clicks,14
1464271,1659304800257,clicks,15
1464271,1659304821055,carts,15
1464271,1659348617835,clicks,15
1763604,1659373313003,clicks,15
632365,1659373405690,clicks,15
48688,1659373459979,clicks,15
1499836,1659373494185,clicks,15
634452,1659373545164,clicks,15
354056,1659381777678,clicks,15
354056,1659381824051,carts,15
846336,1659381858819,clicks,15
1499836,1659381930287,clicks,15
